,id,inspection_day,gender,age,area,income_degree,now_leisure_spend,willingness_to_spending,workday_leisure_avg,weekend_leisure_avg,one_week_total_leisure,rest_rcrt_rate,hobby_rate,self_impt_rate,human_relationship_rate,etc_rate
2254,53337881,20221130,M,40대,경기도,200.0,감소한 편이다,감소할 것이다,10,11,72,95,5,0,0,0
2255,53337961,20221130,F,60대,경상남도,400.0,비슷하다,비슷할 것이다,5,5,35,20,50,20,10,0
2256,53338411,20221130,F,50대,경기도,600.0,증가한 편이다,비슷할 것이다,2,4,18,60,0,20,20,0
2258,53338517,20221130,M,60대,부산광역시,200.0,증가한 편이다,증가할 것이다,4,3,26,20,30,30,20,0
2259,53338712,20221130,F,40대,충청남도,200.0,비슷하다,비슷할 것이다,2,5,20,50,10,30,10,0
2260,53338890,20221130,M,40대,경기도,700.0,감소한 편이다,비슷할 것이다,2,2,14,50,30,20,0,0
2261,53338904,20221130,F,30대,경기도,700.0,감소한 편이다,증가할 것이다,2,3,16,60,0,0,40,0
2262,53338964,20221130,F,20대,강원도,200.0,감소한 편이다,감소할 것이다,4,6,32,60,0,0,40,0
2263,53338970,20221130,M,40대,충청북도,200.0,감소한 편이다,감소할 것이다,2,2,14,20,15,10,55,0
2264,53338979,20221130,M,50대,서울특별시,600.0,증가한 편이다,증가할 것이다,2,4,18,0,70,0,30,0
2265,53339036,20221130,M,50대,경기도,700.0,감소한 편이다,감소할 것이다,1,3,11,50,30,0,20,0
2266,53339154,20221130,F,30대,강원도,400.0,증가한 편이다,증가할 것이다,2,2,14,30,50,0,20,0
2267,53339345,20221130,M,60대,인천광역시,600.0,증가한 편이다,증가할 것이다,1,3,11,30,40,10,20,0
2268,53339456,20221130,F,50대,대전광역시,600.0,증가한 편이다,비슷할 것이다,3,6,27,60,30,10,0,0
2269,53339483,20221130,F,20대,경기도,400.0,증가한 편이다,비슷할 것이다,4,7,34,30,20,0,50,0
2270,53339508,20221130,F,40대,광주광역시,600.0,증가한 편이다,증가할 것이다,5,8,41,40,20,20,20,0
2271,53339511,20221130,F,50대,경기도,700.0,증가한 편이다,증가할 것이다,5,3,31,30,20,0,50,0
2272,53339648,20221130,M,60대,경상북도,600.0,비슷하다,비슷할 것이다,12,12,84,30,30,30,10,0
2273,53339651,20221130,M,30대,부산광역시,700.0,증가한 편이다,비슷할 것이다,1,1,7,85,10,0,5,0
2274,53339741,20221130,M,50대,대전광역시,200.0,증가한 편이다,증가할 것이다,4,10,40,0,30,30,40,0
2275,53339768,20221130,M,60대,충청북도,700.0,비슷하다,비슷할 것이다,1,8,21,70,10,0,20,0
2276,53339941,20221130,F,50대,광주광역시,400.0,증가한 편이다,증가할 것이다,1,7,19,0,80,0,20,0
2277,53339954,20221130,M,20대,경상남도,200.0,비슷하다,비슷할 것이다,4,8,36,100,0,0,0,0
2278,53339980,20221130,F,40대,경기도,200.0,비슷하다,증가할 것이다,6,9,48,25,15,50,10,0
2280,53340093,20221130,F,30대,세종특별자치시,200.0,비슷하다,비슷할 것이다,1,1,7,90,0,0,10,0
2281,53340146,20221130,F,40대,울산광역시,400.0,비슷하다,증가할 것이다,2,0,10,20,30,30,20,0
2282,53340239,20221130,F,50대,전라남도,200.0,비슷하다,비슷할 것이다,2,5,20,0,0,0,100,0
2283,53340297,20221130,F,50대,경기도,200.0,감소한 편이다,비슷할 것이다,2,6,22,60,0,0,40,0
2284,53340326,20221130,F,60대,부산광역시,400.0,비슷하다,증가할 것이다,4,8,36,40,20,20,20,0
2285,53340340,20221130,M,20대,울산광역시,200.0,증가한 편이다,크게 증가할 것이다,3,8,31,40,15,25,20,0
2286,53340500,20221130,M,40대,경상북도,400.0,비슷하다,비슷할 것이다,2,3,16,30,10,10,50,0
2287,53340601,20221130,F,20대,대구광역시,400.0,크게 감소했다,비슷할 것이다,2,2,14,80,10,5,5,0
2288,53340606,20221130,M,60대,경기도,400.0,비슷하다,비슷할 것이다,4,6,32,50,20,20,10,0
2289,53340613,20221130,F,50대,강원도,600.0,증가한 편이다,감소할 것이다,4,4,28,80,0,20,0,0
2290,53340755,20221130,F,40대,경상남도,200.0,증가한 편이다,증가할 것이다,2,2,14,40,40,0,20,0
2291,53340798,20221130,M,30대,부산광역시,200.0,크게 감소했다,크게 감소할 것이다,2,2,14,30,30,10,10,20
2292,53340808,20221130,F,40대,부산광역시,700.0,비슷하다,비슷할 것이다,1,5,15,100,0,0,0,0
2293,53340958,20221130,M,40대,경기도,600.0,증가한 편이다,증가할 것이다,3,6,27,60,5,10,10,15
2294,53341079,20221130,M,40대,경기도,600.0,증가한 편이다,증가할 것이다,1,5,15,60,20,10,10,0
2295,53341105,20221130,M,20대,경상북도,600.0,크게 증가했다,감소할 것이다,8,12,64,40,10,30,20,0
2296,53341119,20221130,F,40대,서울특별시,400.0,비슷하다,비슷할 것이다,5,3,31,80,0,0,20,0
2297,53341451,20221130,F,30대,서울특별시,600.0,감소한 편이다,증가할 것이다,1,1,7,50,30,5,15,0
2298,53341483,20221130,F,20대,전라남도,600.0,증가한 편이다,증가할 것이다,4,10,40,45,40,0,15,0
2299,53341769,20221130,F,20대,전라남도,200.0,크게 증가했다,크게 증가할 것이다,5,5,35,21,21,21,20,17
2300,53341804,20221130,F,50대,경기도,600.0,비슷하다,비슷할 것이다,0,3,6,50,20,0,30,0
2301,53341860,20221130,M,60대,경기도,200.0,증가한 편이다,증가할 것이다,0,4,8,40,20,0,40,0
2302,53341902,20221130,M,50대,경상북도,600.0,증가한 편이다,증가할 것이다,5,13,51,50,30,10,10,0
2304,53342390,20221130,M,50대,인천광역시,200.0,감소한 편이다,비슷할 것이다,3,5,25,50,0,0,30,20
2305,53342526,20221130,M,30대,대구광역시,700.0,비슷하다,비슷할 것이다,4,8,36,100,0,0,0,0
2306,53342561,20221130,F,50대,경기도,600.0,증가한 편이다,크게 증가할 것이다,2,6,22,20,50,10,20,0
2307,53342594,20221130,M,30대,경기도,700.0,비슷하다,감소할 것이다,2,12,34,40,20,10,30,0
2308,53342686,20221130,M,20대,경기도,400.0,비슷하다,증가할 것이다,5,8,41,30,50,0,20,0
2309,53342698,20221130,F,30대,전라남도,600.0,증가한 편이다,증가할 것이다,2,4,18,60,10,10,20,0
2310,53342778,20221130,F,20대,경기도,700.0,증가한 편이다,증가할 것이다,3,17,49,30,50,0,20,0
2311,53342936,20221130,M,40대,인천광역시,400.0,비슷하다,비슷할 것이다,3,3,21,30,10,10,50,0
2312,53343015,20221130,M,30대,경기도,400.0,비슷하다,비슷할 것이다,1,1,7,80,20,0,0,0
2313,53343016,20221130,M,40대,제주특별자치도,200.0,증가한 편이다,증가할 것이다,1,10,25,30,0,0,0,70
2314,53343117,20221130,F,30대,충청남도,600.0,비슷하다,감소할 것이다,1,6,17,10,20,20,50,0
2316,53343227,20221130,F,40대,서울특별시,600.0,증가한 편이다,증가할 것이다,2,5,20,50,10,10,30,0
2317,53343291,20221130,M,60대,경기도,400.0,비슷하다,비슷할 것이다,2,5,20,10,40,10,40,0
2318,53343338,20221130,M,30대,제주특별자치도,400.0,비슷하다,비슷할 것이다,1,3,11,100,0,0,0,0
2319,53343486,20221130,F,60대,세종특별자치시,400.0,비슷하다,증가할 것이다,2,8,26,20,20,40,20,0
2320,53343549,20221130,F,60대,경상남도,200.0,감소한 편이다,비슷할 것이다,1,1,7,50,0,50,0,0
2321,53343597,20221130,F,60대,부산광역시,200.0,비슷하다,비슷할 것이다,2,1,12,0,0,0,0,100
2322,53343877,20221130,M,20대,충청북도,200.0,크게 증가했다,크게 증가할 것이다,2,10,30,80,0,0,20,0
2323,53344014,20221130,F,60대,서울특별시,400.0,비슷하다,비슷할 것이다,6,4,38,70,15,15,0,0
2324,53344108,20221130,M,20대,경기도,400.0,증가한 편이다,증가할 것이다,3,10,35,50,40,0,10,0
2325,53344145,20221130,M,30대,인천광역시,400.0,비슷하다,비슷할 것이다,2,7,24,50,5,25,20,0
2326,53344172,20221130,F,40대,부산광역시,600.0,비슷하다,증가할 것이다,1,2,9,20,50,10,20,0
2327,53344242,20221130,M,50대,인천광역시,400.0,비슷하다,비슷할 것이다,7,0,35,50,0,0,20,30
2328,53344296,20221130,F,20대,전라북도,700.0,비슷하다,비슷할 것이다,1,1,7,100,0,0,0,0
2329,53344297,20221130,F,60대,인천광역시,400.0,비슷하다,증가할 것이다,4,0,20,35,10,0,35,20
2330,53344440,20221130,M,30대,인천광역시,600.0,비슷하다,비슷할 것이다,2,4,18,100,0,0,0,0
2331,53344549,20221130,F,30대,충청남도,700.0,크게 감소했다,감소할 것이다,1,3,11,10,20,40,30,0
2333,53344679,20221130,F,40대,경상남도,400.0,비슷하다,감소할 것이다,1,4,13,10,20,70,0,0
2334,53344700,20221130,M,60대,경기도,700.0,비슷하다,비슷할 것이다,5,3,31,40,20,20,20,0
2336,53344932,20221130,F,50대,충청북도,400.0,증가한 편이다,비슷할 것이다,6,5,40,50,40,0,10,0
2337,53344959,20221130,F,20대,전라남도,600.0,증가한 편이다,크게 증가할 것이다,5,10,45,67,4,23,6,0
2338,53345046,20221130,M,40대,경기도,700.0,증가한 편이다,증가할 것이다,1,3,11,30,30,0,40,0
2339,53345156,20221130,F,40대,경상북도,600.0,증가한 편이다,증가할 것이다,3,8,31,20,10,70,0,0
2341,53345433,20221130,M,60대,대구광역시,200.0,감소한 편이다,감소할 것이다,12,0,60,90,0,0,10,0
2342,53345543,20221130,F,50대,경기도,700.0,비슷하다,비슷할 것이다,1,3,11,100,0,0,0,0
2343,53345844,20221130,M,60대,충청북도,400.0,감소한 편이다,감소할 것이다,2,4,18,30,10,20,40,0
2344,53345893,20221130,F,40대,경기도,700.0,감소한 편이다,감소할 것이다,4,5,30,50,10,20,20,0
2345,53345987,20221130,F,60대,경기도,600.0,비슷하다,비슷할 것이다,3,7,29,60,20,10,10,0
2346,53346028,20221130,M,20대,경기도,200.0,비슷하다,비슷할 것이다,2,4,18,100,0,0,0,0
2347,53346229,20221130,F,60대,경상남도,400.0,비슷하다,비슷할 것이다,3,6,27,25,40,10,25,0
2348,53346254,20221130,M,30대,인천광역시,200.0,증가한 편이다,크게 증가할 것이다,1,1,7,50,50,0,0,0
2349,53346703,20221130,M,30대,경기도,700.0,증가한 편이다,증가할 것이다,2,5,20,60,10,10,20,0
2350,53346724,20221130,M,40대,서울특별시,400.0,증가한 편이다,증가할 것이다,2,4,18,70,0,0,30,0
2351,53346731,20221130,M,40대,인천광역시,400.0,증가한 편이다,비슷할 것이다,3,10,35,30,50,0,20,0
2352,53346821,20221130,M,40대,경상남도,600.0,비슷하다,감소할 것이다,3,10,35,50,30,20,0,0
2353,53347122,20221130,F,30대,경기도,600.0,비슷하다,비슷할 것이다,4,12,44,60,10,0,30,0
2354,53347141,20221130,M,40대,세종특별자치시,600.0,비슷하다,비슷할 것이다,4,10,40,90,10,0,0,0
2355,53347156,20221130,F,30대,경상북도,400.0,증가한 편이다,증가할 것이다,2,5,20,20,60,10,10,0
2356,53347234,20221130,M,20대,충청남도,700.0,증가한 편이다,증가할 것이다,2,6,22,25,0,5,70,0
2357,53347256,20221130,F,30대,인천광역시,600.0,증가한 편이다,비슷할 것이다,4,8,36,60,0,40,0,0
2358,53347411,20221130,M,40대,경기도,400.0,감소한 편이다,크게 감소할 것이다,10,7,64,90,10,0,0,0
2359,53347566,20221130,M,40대,전라남도,400.0,비슷하다,비슷할 것이다,0,2,4,70,0,25,5,0
2360,53347713,20221130,M,60대,부산광역시,600.0,비슷하다,비슷할 것이다,5,5,35,40,30,10,20,0
2361,53347877,20221130,M,60대,서울특별시,600.0,증가한 편이다,증가할 것이다,3,5,25,20,80,0,0,0
2362,53347940,20221130,M,40대,대구광역시,600.0,비슷하다,증가할 것이다,1,3,11,30,20,20,30,0
2363,53348080,20221130,F,40대,강원도,200.0,감소한 편이다,증가할 것이다,2,2,14,85,0,15,0,0
2364,53348186,20221130,M,20대,충청북도,700.0,감소한 편이다,비슷할 것이다,2,6,22,10,40,0,50,0
2365,53348193,20221130,F,30대,충청남도,400.0,증가한 편이다,증가할 것이다,2,6,22,50,0,10,40,0
2367,53348527,20221130,M,50대,강원도,400.0,비슷하다,증가할 것이다,4,6,32,70,0,10,0,20
2368,53348617,20221130,M,30대,경상남도,600.0,증가한 편이다,비슷할 것이다,4,8,36,40,10,0,50,0
2369,53348786,20221130,M,50대,대구광역시,600.0,비슷하다,비슷할 것이다,3,8,31,10,10,5,40,35
2370,53348889,20221130,F,50대,서울특별시,700.0,비슷하다,비슷할 것이다,1,1,7,60,10,20,10,0
2371,53349083,20221130,F,60대,서울특별시,700.0,증가한 편이다,증가할 것이다,3,4,23,30,20,10,40,0
2372,53349200,20221130,M,60대,충청남도,200.0,비슷하다,비슷할 것이다,8,10,60,50,10,10,30,0
2373,53349225,20221130,M,50대,울산광역시,200.0,비슷하다,비슷할 것이다,2,6,22,50,0,20,30,0
2374,53349301,20221130,M,40대,경기도,400.0,증가한 편이다,증가할 것이다,2,1,12,50,10,0,40,0
2375,53349363,20221130,F,60대,충청북도,400.0,비슷하다,비슷할 것이다,5,4,33,20,20,30,30,0
2376,53349473,20221130,F,30대,경상남도,700.0,감소한 편이다,증가할 것이다,3,10,35,50,0,10,40,0
2378,53349632,20221130,M,20대,경기도,400.0,증가한 편이다,감소할 것이다,3,4,23,20,10,70,0,0
2379,53349659,20221130,M,60대,충청남도,600.0,증가한 편이다,비슷할 것이다,0,14,28,0,100,0,0,0
2380,53349663,20221130,F,50대,서울특별시,200.0,증가한 편이다,증가할 것이다,1,4,13,10,0,10,80,0
2381,53349707,20221130,F,30대,경상북도,700.0,비슷하다,비슷할 것이다,4,6,32,80,0,10,10,0
2382,53349755,20221130,M,50대,부산광역시,600.0,증가한 편이다,증가할 것이다,2,10,30,20,80,0,0,0
2383,53349792,20221130,F,60대,서울특별시,200.0,증가한 편이다,증가할 것이다,1,1,7,70,0,20,10,0
2384,53349819,20221130,F,60대,경기도,200.0,비슷하다,감소할 것이다,3,4,23,60,10,10,20,0
2385,53349829,20221130,F,40대,충청북도,200.0,증가한 편이다,증가할 것이다,2,2,14,50,0,0,50,0
2386,53349908,20221130,F,40대,서울특별시,700.0,크게 증가했다,비슷할 것이다,1,1,7,20,20,20,20,20
2387,53349954,20221130,F,20대,인천광역시,200.0,증가한 편이다,비슷할 것이다,5,6,37,70,0,30,0,0
2388,53349960,20221130,F,50대,경기도,600.0,비슷하다,감소할 것이다,1,2,9,20,20,10,50,0
2389,53349990,20221130,F,60대,경기도,400.0,증가한 편이다,증가할 것이다,2,2,14,0,80,0,20,0
2390,53349997,20221130,F,40대,경기도,700.0,증가한 편이다,증가할 것이다,2,5,20,50,0,10,40,0
2391,53350067,20221130,M,50대,경기도,400.0,감소한 편이다,비슷할 것이다,2,4,18,60,20,10,10,0
2392,53350084,20221130,F,50대,경기도,400.0,비슷하다,증가할 것이다,5,2,29,80,0,0,20,0
2393,53350124,20221130,M,40대,전라남도,400.0,비슷하다,증가할 것이다,2,12,34,10,10,10,70,0
2394,53350181,20221130,F,40대,인천광역시,400.0,비슷하다,비슷할 것이다,2,1,12,50,0,10,10,30
2395,53350214,20221130,F,20대,경기도,700.0,증가한 편이다,감소할 것이다,5,3,31,70,0,10,20,0
2396,53350255,20221130,F,40대,부산광역시,400.0,비슷하다,증가할 것이다,3,3,21,60,10,20,10,0
2397,53350361,20221130,F,30대,경기도,600.0,감소한 편이다,비슷할 것이다,3,5,25,60,40,0,0,0
2398,53350381,20221130,M,60대,서울특별시,700.0,비슷하다,비슷할 것이다,3,4,23,30,70,0,0,0
2399,53350477,20221130,M,60대,경기도,400.0,감소한 편이다,비슷할 것이다,2,5,20,70,20,0,10,0
2400,53350542,20221130,F,40대,인천광역시,700.0,비슷하다,증가할 것이다,1,2,9,50,0,50,0,0
2401,53350544,20221130,M,40대,서울특별시,400.0,크게 감소했다,증가할 것이다,1,4,13,50,0,30,20,0
2402,53350653,20221130,M,30대,경기도,400.0,비슷하다,비슷할 것이다,3,6,27,80,0,0,20,0
2403,53350677,20221130,M,50대,광주광역시,600.0,비슷하다,증가할 것이다,2,4,18,30,10,30,30,0
2404,53350684,20221130,F,30대,경기도,400.0,감소한 편이다,비슷할 것이다,4,6,32,50,20,20,10,0
2405,53350749,20221130,F,60대,인천광역시,600.0,증가한 편이다,비슷할 것이다,1,5,15,80,0,0,20,0
2406,53350940,20221130,M,20대,경기도,400.0,증가한 편이다,증가할 것이다,2,6,22,20,30,20,30,0
2407,53351030,20221130,F,50대,경기도,700.0,증가한 편이다,증가할 것이다,2,4,18,10,50,10,30,0
2408,53351125,20221130,F,60대,충청북도,600.0,비슷하다,비슷할 것이다,3,7,29,20,20,10,50,0
2409,53351666,20221130,M,30대,경기도,400.0,감소한 편이다,감소할 것이다,3,4,23,80,10,10,0,0
2410,53351761,20221130,M,40대,제주특별자치도,200.0,증가한 편이다,증가할 것이다,2,3,16,40,20,10,30,0
2411,53351913,20221130,F,40대,서울특별시,200.0,비슷하다,비슷할 것이다,3,8,31,50,0,0,50,0
2412,53351924,20221130,M,50대,서울특별시,200.0,증가한 편이다,증가할 것이다,4,12,44,20,0,50,30,0
2413,53352086,20221130,M,60대,대구광역시,600.0,증가한 편이다,증가할 것이다,3,8,31,50,20,0,30,0
2414,53352155,20221130,M,50대,서울특별시,200.0,비슷하다,비슷할 것이다,3,6,27,50,0,0,0,50
2415,53352181,20221130,M,40대,경상남도,400.0,감소한 편이다,비슷할 것이다,2,2,14,80,10,10,0,0
2416,53352205,20221130,M,20대,경상북도,200.0,비슷하다,비슷할 것이다,3,6,27,30,10,10,50,0
2417,53352233,20221130,M,30대,서울특별시,700.0,증가한 편이다,증가할 것이다,4,8,36,0,10,90,0,0
2418,53352389,20221130,F,50대,서울특별시,700.0,비슷하다,비슷할 것이다,3,2,19,40,0,30,30,0
2419,53352423,20221130,M,50대,인천광역시,600.0,증가한 편이다,증가할 것이다,2,6,22,10,20,30,40,0
2420,53352496,20221130,M,30대,경상남도,400.0,증가한 편이다,증가할 것이다,2,10,30,50,50,0,0,0
2421,53352629,20221130,F,20대,경기도,400.0,비슷하다,비슷할 것이다,1,2,9,20,30,40,10,0
2422,53353038,20221130,M,30대,충청남도,600.0,비슷하다,비슷할 것이다,2,5,20,50,20,0,30,0
2423,53353060,20221130,F,40대,경기도,200.0,비슷하다,증가할 것이다,1,2,9,60,10,10,20,0
2424,53353154,20221130,M,50대,경기도,700.0,비슷하다,비슷할 것이다,0,5,10,70,0,0,0,30
2425,53353185,20221130,M,40대,경상북도,700.0,비슷하다,비슷할 것이다,1,1,7,0,50,50,0,0
2426,53353241,20221130,M,50대,서울특별시,600.0,비슷하다,증가할 것이다,2,6,22,40,40,20,0,0
2427,53353528,20221130,F,60대,강원도,400.0,비슷하다,증가할 것이다,3,5,25,40,50,0,10,0
2428,53353543,20221130,M,60대,경기도,400.0,감소한 편이다,감소할 것이다,4,8,36,70,10,0,20,0
2429,53353702,20221130,M,60대,대구광역시,600.0,증가한 편이다,증가할 것이다,2,4,18,20,20,5,55,0
2430,53353775,20221130,F,40대,경상남도,400.0,증가한 편이다,증가할 것이다,3,5,25,60,0,10,30,0
2431,53353801,20221130,F,50대,부산광역시,600.0,증가한 편이다,증가할 것이다,2,10,30,20,50,10,20,0
2432,53353831,20221130,M,40대,충청남도,700.0,증가한 편이다,증가할 것이다,3,8,31,30,30,30,10,0
2433,53353867,20221130,M,50대,전라북도,700.0,비슷하다,비슷할 것이다,2,5,20,25,25,25,25,0
2434,53353868,20221130,M,30대,경기도,400.0,증가한 편이다,증가할 것이다,6,16,62,50,10,20,20,0
2435,53353896,20221130,M,60대,인천광역시,600.0,비슷하다,비슷할 것이다,2,2,14,30,30,0,40,0
